Instrument,Strategy,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Contracts,PnL,Cumulative_PnL,PnL_%,Cumulative_PnL_%,Peak_to_Peak_DD_%,Duration_Hours,Entry_Signal,Exit_Signal,Trade_Type,Max_Favorable_Excursion,Max_Adverse_Excursion,Trade_Efficiency
ES,GAP,2015-12-09 08:29:00,2015-12-09 08:44:00,2450.75,2462.75,9.0,5400.0,44237.5,0.054,0.442375,0.0,0.25,LE,LX.Targ.Pcnt,Long,225.0,-5400.0,1.0
ES,GAP,2015-12-15 08:29:00,2015-12-15 14:59:00,2435.0,2439.75,1.0,-237.5,44000.0,-0.002375,0.44,-0.002375,6.5,SE,SX.EOD,Short,737.5,-75.0,0.6154
ES,GAP,2015-12-29 08:29:00,2015-12-29 14:59:00,2465.75,2475.75,5.0,-2500.0,41500.0,-0.025,0.415,-0.027375,6.5,SE,SX.EOD,Short,3187.5,-250.0,0.2
ES,GAP,2015-12-30 08:29:00,2015-12-30 09:32:00,2471.5,2466.5,18.0,-4500.0,37000.0,-0.045,0.37,-0.072375,1.05,LE,LX.Stop1.C,Long,5625.0,-900.0,0.1724
ES,GAP,2015-12-31 08:29:00,2015-12-31 09:39:00,2451.5,2442.75,4.0,-1750.0,35250.0,-0.0175,0.3525,-0.089875,1.1666666666666667,LE,LX.Stop2.C,Long,2100.0,-50.0,0.1628
ES,GAP,2016-01-05 08:29:00,2016-01-05 09:02:00,2412.75,2406.75,18.0,5400.0,40650.0,0.054,0.4065,-0.035875,0.55,SE,SX.Targ.Pcnt,Short,3825.0,-5400.0,1.0
ES,GAP,2016-01-12 08:29:00,2016-01-12 13:17:00,2336.25,2310.75,1.0,1275.0,41925.0,0.01275,0.41925,-0.023125,4.8,SE,SX.Targ.Pcnt,Short,400.0,-1275.0,1.0
ES,GAP,2016-02-17 08:29:00,2016-02-17 10:00:00,2309.0,2323.5,2.0,-1450.0,40475.0,-0.0145,0.40475,-0.037625,1.5166666666666666,SE,SX.Stop2.C,Short,1575.0,-100.0,0.0746
ES,GAP,2016-02-18 08:29:00,2016-02-18 08:36:00,2329.5,2325.0,18.0,4050.0,44525.0,0.0405,0.44525,0.0,0.11666666666666667,SE,SX.Targ.Pcnt,Short,1350.0,-4050.0,1.0
ES,GAP,2016-02-19 08:29:00,2016-02-19 14:59:00,2308.5,2316.75,3.0,1237.5,45762.5,0.012375,0.457625,0.0,6.5,LE,LX.EOD,Long,900.0,-1725.0,0.8143
ES,GAP,2016-02-23 08:29:00,2016-02-23 09:59:00,2337.75,2327.5,3.0,-1537.5,44225.0,-0.015375,0.44225,-0.015375,1.5,LE,LX.Stop2.C,Long,1800.0,-525.0,0.11289999999999999
ES,GAP,2016-02-24 08:29:00,2016-02-24 14:17:00,2304.0,2330.75,4.0,5350.0,49575.0,0.0535,0.49575,0.0,5.8,LE,LX.Targ.Pcnt,Long,2650.0,-5350.0,1.0
ES,GAP,2016-02-25 08:29:00,2016-02-25 09:11:00,2336.25,2327.0,5.0,2312.5,51887.5,0.023125,0.518875,0.0,0.7,SE,SX.Targ.Pcnt,Short,1125.0,-2312.5,1.0
ES,GAP,2016-02-26 08:29:00,2016-02-26 13:41:00,2364.75,2347.25,2.0,1750.0,53637.5,0.0175,0.536375,0.0,5.2,SE,SX.Targ.Pcnt,Short,25.0,-1750.0,1.0
ES,GAP,2016-03-10 08:29:00,2016-03-10 10:00:00,2399.75,2388.75,4.0,2200.0,55837.5,0.022,0.558375,0.0,1.5166666666666666,SE,SX.Targ.Pcnt,Short,1800.0,-2200.0,1.0
ES,GAP,2016-03-15 08:29:00,2016-03-15 14:59:00,2411.75,2418.25,2.0,650.0,56487.5,0.0065,0.564875,0.0,6.5,LE,LX.EOD,Long,350.0,-800.0,0.8695999999999999
ES,GAP,2016-03-16 08:29:00,2016-03-16 13:01:00,2413.0,2422.75,4.0,1950.0,58437.5,0.0195,0.584375,0.0,4.533333333333333,LE,LX.Targ.Pcnt,Long,0.0,-1950.0,1.0
ES,GAP,2016-03-18 08:29:00,2016-03-18 14:59:00,2449.25,2454.0,6.0,-1425.0,57012.5,-0.01425,0.570125,-0.01425,6.5,SE,SX.EOD,Short,2025.0,-900.0,0.2051
ES,GAP,2016-03-22 08:29:00,2016-03-22 11:56:00,2445.5,2459.75,7.0,4987.5,62000.0,0.049875,0.62,0.0,3.45,LE,LX.Targ.Pcnt,Long,612.5,-4987.5,1.0
